ID	Pe_F	Pe_R	Pe_ratio	Span_F	Span_R	Span_ratio
CR626927.1:2914974-2914987-2915697-2915710	382	0	0.0	144	0	0.0
CR626927.1:2916915-2916926-2917413-2917424	510	0	0.0	180	0	0.0
CR626927.1:2917634-2917647-2917849-2917862	1072	0	0.0	400	0	0.0
CR626927.1:2922793-2922806-2922876-2922889	120	0	0.0	61	1	0.02
CR626927.1:292380-292393-292916-292929	1760	0	0.0	669	0	0.0
CR626927.1:2924343-2924354-2924874-2924885	524	0	0.0	196	0	0.0
CR626927.1:2925779-2925792-2925869-2925882	662	0	0.0	286	1	0.0
CR626927.1:2927477-2927490-2928118-2928131	1324	0	0.0	423	0	0.0
CR626927.1:2931028-2931041-2931390-2931403	896	0	0.0	304	0	0.0
CR626927.1:2940010-2940024-2940067-2940081	108	0	0.0	54	0	0.0
CR626927.1:2940576-2940587-2941308-2941319	236	0	0.0	86	0	0.0
CR626927.1:2946028-2946039-2946573-2946584	1050	0	0.0	418	0	0.0
CR626927.1:2954074-2954085-2954616-2954627	1864	0	0.0	668	0	0.0
CR626927.1:2955668-2955700-2956082-2956114	4380	0	0.0	2080	0	0.0
CR626927.1:2963552-2963563-2964093-2964104	888	0	0.0	301	0	0.0
CR626927.1:2967783-2967796-2968397-2968410	196	0	0.0	69	0	0.0
CR626927.1:2969739-2969752-2970177-2970190	746	0	0.0	235	0	0.0
CR626927.1:2977845-2977862-2978071-2978088	15382	2	0.0	4756	0	0.0
CR626927.1:2978432-2978443-2979004-2979015	3636	0	0.0	1674	0	0.0
CR626927.1:2979722-2979743-2979805-2979826	76	0	0.0	26	0	0.0
CR626927.1:2981158-2981171-2981531-2981544	1126	0	0.0	385	0	0.0
CR626927.1:2981580-2981593-2982266-2982279	660	0	0.0	225	0	0.0
CR626927.1:2982956-2982976-2983010-2983030	4222	0	0.0	1887	1	0.0
CR626927.1:2983389-2983402-2983925-2983938	768	0	0.0	301	0	0.0
CR626927.1:2984294-2984308-2984684-2984698	230	0	0.0	75	0	0.0
CR626927.1:2986056-2986070-2986167-2986181	190	0	0.0	60	0	0.0
CR626927.1:2987002-2987015-2987152-2987165	122	0	0.0	52	0	0.0
CR626927.1:2987561-2987574-2987666-2987679	80	0	0.0	34	0	0.0
CR626927.1:299108-299121-299828-299841	1094	0	0.0	382	0	0.0
CR626927.1:2991485-2991498-2991962-2991975	4598	0	0.0	1166	0	0.0
CR626927.1:2994350-2994362-2994528-2994540	524	0	0.0	210	0	0.0
CR626927.1:2996372-2996383-2996544-2996555	2616	0	0.0	868	0	0.0
CR626927.1:2996830-2996857-2996892-2996919	496	0	0.0	190	0	0.0
CR626927.1:3002698-3002711-3002841-3002854	770	0	0.0	291	0	0.0
CR626927.1:3003334-3003351-3003679-3003696	448	0	0.0	122	0	0.0
CR626927.1:3007450-3007462-3008083-3008095	1564	0	0.0	530	0	0.0
CR626927.1:301427-301440-301941-301954	418	0	0.0	147	0	0.0
CR626927.1:3019525-3019536-3020109-3020120	4	0	0.0	3	0	0.0
CR626927.1:3021060-3021073-3021205-3021218	2	0	0.0	0	0	NA
CR626927.1:3025031-3025042-3025579-3025590	10	0	0.0	4	0	0.0
CR626927.1:3027096-3027109-3027215-3027228	14	0	0.0	3	0	0.0
CR626927.1:303102-303115-303462-303475	1190	0	0.0	427	0	0.0
CR626927.1:3031888-3031902-3032295-3032309	38	0	0.0	9	0	0.0
CR626927.1:3032389-3032408-3032576-3032595	4	38	0.9	0	0	NA
CR626927.1:3033078-3033096-3033146-3033164	52	0	0.0	24	2	0.08
CR626927.1:3039171-3039184-3039873-3039886	214	0	0.0	72	0	0.0
CR626927.1:3044675-3044688-3044796-3044809	1102	0	0.0	400	1	0.0
CR626927.1:3045183-3045197-3045487-3045501	1886	0	0.0	660	0	0.0
CR626927.1:3045684-3045697-3045777-3045790	2456	0	0.0	1084	5	0.0
CR626927.1:3049089-3049100-3049286-3049297	130	0	0.0	52	0	0.0
CR626927.1:3050300-3050312-3050627-3050639	1636	0	0.0	589	0	0.0
CR626927.1:3057160-3057174-3057779-3057793	1472	0	0.0	466	0	0.0
CR626927.1:3059159-3059170-3059319-3059330	420	0	0.0	175	0	0.0
CR626927.1:3062844-3062858-3063419-3063433	4600	0	0.0	1595	0	0.0
CR626927.1:3068925-3068938-3069450-3069463	1514	0	0.0	502	0	0.0
CR626927.1:3072086-3072100-3072321-3072335	614	0	0.0	217	0	0.0
CR626927.1:3072635-3072646-3072790-3072801	470	0	0.0	207	0	0.0
CR626927.1:3073185-3073198-3073749-3073762	508	0	0.0	171	0	0.0
CR626927.1:3074256-3074270-3074431-3074445	470	0	0.0	176	2	0.01
CR626927.1:3087672-3087684-3088216-3088228	1580	0	0.0	507	0	0.0
CR626927.1:3091531-3091544-3091606-3091619	666	0	0.0	268	1	0.0
CR626927.1:3096690-3096701-3097313-3097324	1118	0	0.0	395	0	0.0
CR626927.1:3100341-3100354-3100611-3100624	3940	0	0.0	1393	0	0.0
CR626927.1:3104508-3104524-3104574-3104590	40	0	0.0	15	0	0.0
CR626927.1:3106107-3106120-3106185-3106198	1194	0	0.0	623	12	0.02
CR626927.1:3109939-3109953-3110339-3110353	264	0	0.0	80	0	0.0
CR626927.1:3110842-3110878-3110981-3111017	636	0	0.0	195	0	0.0
CR626927.1:3112623-3112657-3112899-3112933	2	0	0.0	0	0	NA
CR626927.1:3115458-3115469-3115866-3115877	1096	0	0.0	393	0	0.0
CR626927.1:311548-311562-311823-311837	664	0	0.0	198	0	0.0
CR626927.1:3116122-3116147-3116193-3116218	230	0	0.0	101	0	0.0
CR626927.1:3118695-3118727-3118766-3118798	60	0	0.0	27	0	0.0
CR626927.1:3120312-3120333-3120387-3120408	228	0	0.0	75	1	0.01
CR626927.1:3121694-3121706-3121807-3121819	106	0	0.0	41	0	0.0
CR626927.1:312250-312264-312428-312442	30	0	0.0	10	0	0.0
CR626927.1:3122722-3122734-3123229-3123241	44	0	0.0	20	0	0.0
CR626927.1:3125674-3125686-3125757-3125769	120	0	0.0	57	0	0.0
CR626927.1:3125879-3125890-3125939-3125950	50	0	0.0	26	0	0.0
CR626927.1:3126604-3126615-3126789-3126800	166	0	0.0	61	0	0.0
CR626927.1:3130036-3130047-3130360-3130371	906	0	0.0	297	0	0.0
CR626927.1:3132896-3132909-3133337-3133350	612	0	0.0	239	0	0.0
CR626927.1:3136095-3136108-3136738-3136751	1830	0	0.0	611	0	0.0
CR626927.1:3137519-3137530-3137856-3137867	396	0	0.0	137	0	0.0
CR626927.1:314462-314475-314704-314717	56	0	0.0	21	0	0.0
CR626927.1:3144907-3144920-3144989-3145002	1726	0	0.0	745	17	0.02
CR626927.1:3145893-3145904-3146362-3146373	1250	0	0.0	469	0	0.0
CR626927.1:3146437-3146449-3146851-3146863	530	0	0.0	183	0	0.0
CR626927.1:3147054-3147066-3147229-3147241	10	0	0.0	3	0	0.0
CR626927.1:3149555-3149567-3149942-3149954	204	0	0.0	63	0	0.0
CR626927.1:315535-315552-315604-315621	28	0	0.0	12	0	0.0
CR626927.1:3162670-3162681-3162930-3162941	1006	0	0.0	342	0	0.0
CR626927.1:316807-316820-317025-317038	78	0	0.0	23	0	0.0
CR626927.1:3174054-3174065-3174705-3174716	270	0	0.0	97	0	0.0
CR626927.1:3176600-3176614-3177252-3177266	420	0	0.0	148	0	0.0
CR626927.1:3177601-3177612-3177873-3177884	328	0	0.0	106	0	0.0
CR626927.1:3178388-3178399-3178865-3178876	412	0	0.0	132	0	0.0
CR626927.1:3186651-3186665-3187168-3187182	1598	0	0.0	486	0	0.0
CR626927.1:3188697-3188711-3188770-3188784	3908	0	0.0	1244	1	0.0
CR626927.1:3188931-3188942-3189468-3189479	1316	0	0.0	468	0	0.0
CR626927.1:3197065-3197076-3197370-3197381	4470	0	0.0	1510	0	0.0
CR626927.1:3198441-3198454-3198607-3198620	1686	0	0.0	610	0	0.0
CR626927.1:3201013-3201025-3201332-3201344	1350	0	0.0	452	0	0.0
CR626927.1:3201553-3201564-3201639-3201650	650	0	0.0	312	0	0.0
CR626927.1:3203415-3203426-3203607-3203618	1366414	42	0.0	584170	60	0.0
CR626927.1:3207145-3207156-3207678-3207689	2712	0	0.0	1201	0	0.0
CR626927.1:3212159-3212172-3212526-3212539	214	0	0.0	82	0	0.0
CR626927.1:3216993-3217008-3217095-3217110	14660	0	0.0	5423	20	0.0
CR626927.1:321841-321852-322018-322029	2	0	0.0	1	0	0.0
CR626927.1:3218893-3218910-3218958-3218975	122	0	0.0	60	0	0.0
CR626927.1:3219485-3219498-3220018-3220031	1672	0	0.0	590	0	0.0
CR626927.1:3221222-3221233-3221560-3221571	1370	0	0.0	471	0	0.0
CR626927.1:3222831-3222866-3222993-3223028	14	0	0.0	4	0	0.0
CR626927.1:3223885-3223898-3223964-3223977	1594	0	0.0	720	8	0.01
CR626927.1:3224074-3224088-3224207-3224221	2546	0	0.0	1073	6	0.01
CR626927.1:3224865-3224881-3224947-3224963	1518	0	0.0	681	9	0.01
CR626927.1:3230428-3230444-3230538-3230554	6	0	0.0	4	0	0.0
CR626927.1:32322-32333-32957-32968	218	0	0.0	71	0	0.0
CR626927.1:3233108-3233127-3233699-3233718	1936	0	0.0	630	0	0.0
CR626927.1:3234739-3234758-3234799-3234818	176	0	0.0	89	1	0.01
CR626927.1:3234948-3234959-3235482-3235493	1748	0	0.0	609	0	0.0
CR626927.1:3238171-3238182-3238777-3238788	92	0	0.0	33	0	0.0
CR626927.1:3238802-3238815-3239183-3239196	82	0	0.0	34	0	0.0
CR626927.1:3239703-3239732-3240047-3240076	208	26	0.11	97	10	0.09
CR626927.1:3241596-3241612-3241650-3241666	78	0	0.0	41	1	0.02
CR626927.1:3245633-3245653-3245753-3245773	16	0	0.0	10	0	0.0
CR626927.1:3246702-3246722-3246760-3246780	22	0	0.0	11	0	0.0
CR626927.1:3254003-3254014-3254192-3254203	542	0	0.0	212	0	0.0
CR626927.1:3255152-3255165-3255738-3255751	438	0	0.0	149	0	0.0
CR626927.1:3256037-3256050-3256762-3256775	504	0	0.0	174	0	0.0
CR626927.1:3257771-3257785-3257877-3257891	290	0	0.0	110	1	0.01
CR626927.1:3258646-3258660-3259101-3259115	286	0	0.0	105	0	0.0
CR626927.1:3260691-3260705-3261295-3261309	208	0	0.0	65	0	0.0
CR626927.1:3261683-3261696-3262264-3262277	148	0	0.0	49	0	0.0
CR626927.1:3262385-3262398-3262549-3262562	390	0	0.0	179	0	0.0
CR626927.1:3263636-3263652-3263992-3264008	108	0	0.0	34	0	0.0
CR626927.1:3267198-3267211-3267287-3267300	188	2	0.01	94	1	0.01
CR626927.1:3268188-3268199-3268489-3268500	248	0	0.0	78	0	0.0
CR626927.1:327379-327394-327512-327527	216	0	0.0	78	0	0.0
CR626927.1:3274378-3274391-3274601-3274614	612	0	0.0	219	0	0.0
CR626927.1:3275305-3275318-3275931-3275944	708	0	0.0	258	0	0.0
CR626927.1:3276964-3276975-3277465-3277476	562	0	0.0	194	0	0.0
CR626927.1:3277479-3277490-3278199-3278210	702	0	0.0	363	0	0.0
CR626927.1:3284477-3284494-3284680-3284697	22	0	0.0	7	0	0.0
CR626927.1:3286300-3286313-3286387-3286400	376	0	0.0	162	3	0.02
CR626927.1:3288217-3288236-3288294-3288313	204	0	0.0	85	0	0.0
CR626927.1:3290021-3290035-3290591-3290605	200	0	0.0	64	0	0.0
CR626927.1:3292282-3292293-3293015-3293026	80	0	0.0	28	0	0.0
CR626927.1:3295213-3295226-3295913-3295926	34	0	0.0	14	0	0.0
CR626927.1:3297073-3297086-3297782-3297795	30	0	0.0	8	0	0.0
CR626927.1:3301447-3301458-3301737-3301748	80	0	0.0	34	0	0.0
CR626927.1:3305500-3305513-3306069-3306082	36	0	0.0	12	0	0.0
CR626927.1:3308517-3308529-3308805-3308817	952	0	0.0	461	0	0.0
CR626927.1:3311442-3311455-3311925-3311938	770	0	0.0	267	0	0.0
CR626927.1:3313515-3313529-3313572-3313586	3886	0	0.0	1979	44	0.02
CR626927.1:3318927-3318942-3319327-3319342	1370	0	0.0	472	0	0.0
CR626927.1:3319592-3319603-3320269-3320280	1980	0	0.0	745	0	0.0
CR626927.1:3321224-3321238-3321842-3321856	2668	0	0.0	851	0	0.0
CR626927.1:3327666-3327677-3328014-3328025	4506	2	0.0	1690	0	0.0
CR626927.1:3328215-3328226-3328259-3328270	3122	0	0.0	1506	36	0.02
CR626927.1:3331538-3331551-3332120-3332133	10	0	0.0	5	0	0.0
CR626927.1:333209-333222-333935-333948	20	0	0.0	9	0	0.0
CR626927.1:3339259-3339272-3339706-3339719	2	0	0.0	0	0	NA
CR626927.1:3341781-3341802-3342068-3342089	16	0	0.0	1	0	0.0
CR626927.1:3344093-3344106-3344565-3344578	3430	0	0.0	1094	0	0.0
CR626927.1:3349336-3349363-3349414-3349441	1020	0	0.0	351	4	0.01
CR626927.1:3351893-3351904-3352242-3352253	2542	0	0.0	943	0	0.0
CR626927.1:3364632-3364645-3364947-3364960	22	0	0.0	8	0	0.0
CR626927.1:3368248-3368262-3368767-3368781	26	0	0.0	5	0	0.0
CR626927.1:3375984-3375997-3376719-3376732	54	0	0.0	19	0	0.0
CR626927.1:3377020-3377031-3377390-3377401	98	0	0.0	35	0	0.0
CR626927.1:3378827-3378840-3379400-3379413	68	0	0.0	27	0	0.0
CR626927.1:3380020-3380033-3380339-3380352	76	0	0.0	21	0	0.0
CR626927.1:3380428-3380439-3380857-3380868	164	0	0.0	54	0	0.0
CR626927.1:3381604-3381615-3381654-3381665	2	0	0.0	1	0	0.0
CR626927.1:3383509-3383520-3383748-3383759	578	0	0.0	214	0	0.0
CR626927.1:3394539-3394552-3394858-3394871	26	0	0.0	9	0	0.0
CR626927.1:33962-33973-34644-34655	1160	0	0.0	417	0	0.0
CR626927.1:3399045-3399056-3399402-3399413	116	0	0.0	43	0	0.0
CR626927.1:3401664-3401675-3402265-3402276	234	0	0.0	85	0	0.0
CR626927.1:3404052-3404081-3404197-3404226	3310	0	0.0	806	0	0.0
CR626927.1:3406826-3406843-3406906-3406923	418	0	0.0	164	0	0.0
CR626927.1:3409217-3409230-3409731-3409744	5100	0	0.0	1754	0	0.0
CR626927.1:3410375-3410386-3410458-3410469	1562	0	0.0	700	1	0.0
CR626927.1:3415682-3415695-3415736-3415749	1530	0	0.0	822	26	0.03
CR626927.1:3415884-3415897-3416127-3416140	2010	0	0.0	678	0	0.0
CR626927.1:341921-341951-342409-342439	12	0	0.0	3	0	0.0
CR626927.1:3420199-3420214-3420307-3420322	154	0	0.0	68	0	0.0
CR626927.1:3420743-3420759-3421201-3421217	2	110	0.98	0	37	1.0
CR626927.1:3422974-3422985-3423348-3423359	486	0	0.0	181	0	0.0
CR626927.1:3424658-3424670-3425172-3425184	1318	0	0.0	432	0	0.0
CR626927.1:342711-342724-342842-342855	72	0	0.0	21	0	0.0
CR626927.1:3428779-3428792-3428975-3428988	244	0	0.0	92	0	0.0
CR626927.1:3429083-3429096-3429455-3429468	248	0	0.0	88	0	0.0
CR626927.1:3430711-3430722-3431148-3431159	3666	0	0.0	1340	0	0.0
CR626927.1:3432043-3432054-3432164-3432175	248	0	0.0	119	1	0.01
CR626927.1:3433480-3433500-3433579-3433599	1052	0	0.0	508	1	0.0
CR626927.1:3440177-3440188-3440730-3440741	856	0	0.0	386	0	0.0
CR626927.1:3442934-3442947-3443334-3443347	1246	0	0.0	475	0	0.0
CR626927.1:3443548-3443559-3444017-3444028	910	0	0.0	315	0	0.0
CR626927.1:3452017-3452047-3452082-3452112	522	0	0.0	221	0	0.0
CR626927.1:3454255-3454269-3454781-3454795	366	0	0.0	128	0	0.0
CR626927.1:345508-345522-345661-345675	40	0	0.0	23	0	0.0
CR626927.1:3455639-3455652-3456067-3456080	280	0	0.0	95	0	0.0
CR626927.1:3456153-3456164-3456661-3456672	138	0	0.0	47	0	0.0
CR626927.1:3456684-3456695-3457378-3457389	520	0	0.0	199	0	0.0
CR626927.1:3461777-3461789-3462102-3462114	634	0	0.0	239	0	0.0
CR626927.1:3466133-3466164-3466220-3466251	138	0	0.0	49	1	0.02
CR626927.1:3470377-3470388-3470572-3470583	1848	0	0.0	657	0	0.0
CR626927.1:3470721-3470734-3471064-3471077	888	0	0.0	326	0	0.0
CR626927.1:3475120-3475133-3475659-3475672	1548	0	0.0	598	0	0.0
CR626927.1:3476155-3476168-3476784-3476797	1776	0	0.0	560	0	0.0
CR626927.1:3482434-3482445-3483001-3483012	28	0	0.0	10	0	0.0
CR626927.1:3484780-3484794-3485033-3485047	136	0	0.0	42	0	0.0
CR626927.1:3487710-3487723-3488150-3488163	254	0	0.0	89	0	0.0
CR626927.1:3489246-3489260-3489416-3489430	1210	0	0.0	554	0	0.0
CR626927.1:3490906-3490917-3491618-3491629	788	0	0.0	193	0	0.0
CR626927.1:3492292-3492306-3492772-3492786	1938	0	0.0	630	0	0.0
CR626927.1:3495076-3495090-3495142-3495156	86	0	0.0	45	0	0.0
CR626927.1:3496874-3496885-3497273-3497284	120	0	0.0	36	0	0.0
CR626927.1:3502460-3502473-3502685-3502698	1366	0	0.0	494	0	0.0
CR626927.1:3506686-3506699-3507219-3507232	2	0	0.0	1	0	0.0
CR626927.1:3507598-3507611-3507972-3507985	2648	0	0.0	916	0	0.0
CR626927.1:3512760-3512773-3513311-3513324	946	0	0.0	358	0	0.0
CR626927.1:3517507-3517520-3517598-3517611	16	0	0.0	7	0	0.0
CR626927.1:3522833-3522847-3523441-3523455	1656	0	0.0	587	0	0.0
CR626927.1:3524516-3524529-3524601-3524614	1480	0	0.0	643	4	0.01
CR626927.1:3526692-3526705-3526814-3526827	712	0	0.0	228	0	0.0
CR626927.1:353153-353166-353500-353513	564	0	0.0	198	0	0.0
CR626927.1:3532579-3532592-3532982-3532995	1040	0	0.0	364	0	0.0
CR626927.1:3537386-3537400-3537477-3537491	1262	0	0.0	497	3	0.01
CR626927.1:3539260-3539273-3539335-3539348	2384	0	0.0	1124	3	0.0
CR626927.1:3542873-3542887-3543052-3543066	162	0	0.0	54	0	0.0
CR626927.1:354297-354310-354920-354933	82	0	0.0	26	0	0.0
CR626927.1:3544276-3544295-3544601-3544620	288	0	0.0	86	0	0.0
CR626927.1:3546601-3546614-3546749-3546762	468	0	0.0	173	0	0.0
CR626927.1:3546990-3547003-3547243-3547256	300	0	0.0	109	0	0.0
CR626927.1:3547600-3547613-3548075-3548088	1296	0	0.0	479	0	0.0
CR626927.1:3554133-3554144-3554374-3554385	22	0	0.0	7	0	0.0
CR626927.1:355459-355472-356033-356046	100	0	0.0	40	0	0.0
CR626927.1:3554851-3554865-3555341-3555355	678	2	0.0	207	0	0.0
CR626927.1:356600-356611-356939-356950	32	0	0.0	11	0	0.0
CR626927.1:3570324-3570335-3570405-3570416	18	0	0.0	12	0	0.0
CR626927.1:35710-35721-36154-36165	430	0	0.0	148	0	0.0
CR626927.1:3575025-3575038-3575707-3575720	1108	0	0.0	434	0	0.0
CR626927.1:3575745-3575758-3575809-3575822	2	0	0.0	1	0	0.0
CR626927.1:3582566-3582578-3582680-3582692	1850	0	0.0	580	0	0.0
CR626927.1:3583003-3583016-3583102-3583115	568	0	0.0	263	1	0.0
CR626927.1:3584069-3584083-3584202-3584216	712	0	0.0	297	2	0.01
CR626927.1:3587161-3587175-3587825-3587839	1004	0	0.0	324	0	0.0
CR626927.1:3596632-3596663-3596696-3596727	290	0	0.0	123	0	0.0
CR626927.1:3599766-3599779-3600286-3600299	1280	0	0.0	417	0	0.0
CR626927.1:3600761-3600772-3600888-3600899	2420	0	0.0	969	0	0.0
CR626927.1:3605626-3605640-3605708-3605722	164	0	0.0	72	1	0.01
CR626927.1:3605918-3605930-3606085-3606097	342	0	0.0	106	0	0.0
CR626927.1:3607518-3607529-3608253-3608264	708	2	0.0	268	0	0.0
CR626927.1:3608682-3608695-3609212-3609225	348	0	0.0	112	0	0.0
CR626927.1:3611009-3611020-3611194-3611205	442	0	0.0	180	0	0.0
CR626927.1:3612613-3612626-3613003-3613016	388	0	0.0	133	0	0.0
CR626927.1:3618169-3618187-3618248-3618266	528	0	0.0	152	0	0.0
CR626927.1:3619008-3619019-3619626-3619637	1100	0	0.0	401	0	0.0
CR626927.1:3619727-3619738-3619917-3619928	1340	0	0.0	418	0	0.0
CR626927.1:3629781-3629794-3629952-3629965	544	0	0.0	181	0	0.0
CR626927.1:3633389-3633402-3633439-3633452	332	0	0.0	165	1	0.01
CR626927.1:3634501-3634514-3634699-3634712	1270	0	0.0	430	0	0.0
CR626927.1:3638099-3638112-3638607-3638620	492	0	0.0	155	0	0.0
CR626927.1:363906-363919-364472-364485	652	0	0.0	222	0	0.0
CR626927.1:3640630-3640643-3641034-3641047	1132	0	0.0	271	0	0.0
CR626927.1:3643013-3643027-3643234-3643248	1074	0	0.0	343	0	0.0
CR626927.1:3645251-3645264-3645297-3645310	98	0	0.0	50	0	0.0
CR626927.1:364785-364798-365100-365113	172	0	0.0	55	0	0.0
CR626927.1:3648625-3648638-3649264-3649277	6072	0	0.0	2099	0	0.0
CR626927.1:3657515-3657528-3658193-3658206	288	0	0.0	95	0	0.0
CR626927.1:365847-365858-366526-366537	1888	0	0.0	659	0	0.0
CR626927.1:3666855-3666866-3666948-3666959	326	0	0.0	145	0	0.0
CR626927.1:3670848-3670861-3671035-3671048	4190	0	0.0	1471	0	0.0
CR626927.1:3673940-3673951-3674461-3674472	534	0	0.0	198	0	0.0
CR626927.1:3680553-3680583-3680615-3680645	96	0	0.0	40	0	0.0
CR626927.1:3693258-3693271-3693384-3693397	844	0	0.0	324	2	0.01
CR626927.1:3694181-3694192-3694648-3694659	688	0	0.0	239	0	0.0
CR626927.1:3695762-3695779-3695839-3695856	818	0	0.0	397	5	0.01
CR626927.1:3699509-3699523-3700139-3700153	1962	0	0.0	624	0	0.0
CR626927.1:3700391-3700409-3700495-3700513	1130	0	0.0	426	2	0.0
CR626927.1:3702817-3702849-3702911-3702943	60	0	0.0	24	1	0.04
CR626927.1:3704466-3704477-3704855-3704866	478	0	0.0	160	0	0.0
CR626927.1:3706826-3706839-3707403-3707416	132	0	0.0	30	0	0.0
CR626927.1:3710158-3710169-3710606-3710617	3932	0	0.0	1544	0	0.0
CR626927.1:3714231-3714259-3714297-3714325	122	0	0.0	48	1	0.02
CR626927.1:3717716-3717729-3717775-3717788	426	0	0.0	227	1	0.0
CR626927.1:3724745-3724758-3725107-3725120	15818	2	0.0	5160	0	0.0
CR626927.1:372709-372720-373042-373053	292	0	0.0	121	0	0.0
CR626927.1:3728063-3728079-3728390-3728406	200	0	0.0	62	0	0.0
CR626927.1:3733125-3733136-3733329-3733340	550	0	0.0	203	0	0.0
CR626927.1:3733682-3733693-3733854-3733865	536	0	0.0	248	0	0.0
CR626927.1:3733977-3733988-3734686-3734697	442	0	0.0	156	0	0.0
CR626927.1:373788-373801-373952-373965	196	0	0.0	66	0	0.0
CR626927.1:3740653-3740666-3740738-3740751	56	0	0.0	26	0	0.0
CR626927.1:3742572-3742583-3742833-3742844	544	0	0.0	191	0	0.0
CR626927.1:3744726-3744739-3745278-3745291	334	0	0.0	119	0	0.0
CR626927.1:3746506-3746519-3747061-3747074	286	0	0.0	116	0	0.0
CR626927.1:3747306-3747319-3747901-3747914	228	0	0.0	69	0	0.0
CR626927.1:3751165-3751181-3751231-3751247	1206	0	0.0	384	2	0.01
CR626927.1:3753004-3753017-3753652-3753665	144	0	0.0	49	0	0.0
CR626927.1:3755962-3755976-3756557-3756571	266	0	0.0	92	0	0.0
CR626927.1:375643-375666-375712-375735	238	0	0.0	100	0	0.0
CR626927.1:3756678-3756692-3757302-3757316	322	0	0.0	108	0	0.0
CR626927.1:3758918-3758931-3759280-3759293	294	0	0.0	93	0	0.0
CR626927.1:3760949-3760960-3761475-3761486	1294	0	0.0	444	0	0.0
CR626927.1:376451-376464-377043-377056	1762	0	0.0	822	0	0.0
CR626927.1:3773579-3773597-3773648-3773666	662	0	0.0	288	5	0.02
CR626927.1:3776398-3776411-3776890-3776903	2312	0	0.0	922	0	0.0
CR626927.1:3782277-3782288-3782358-3782369	2738	0	0.0	829	4	0.0
CR626927.1:3784042-3784055-3784391-3784404	886	0	0.0	313	0	0.0
CR626927.1:3784681-3784704-3784763-3784786	816	0	0.0	281	3	0.01
CR626927.1:3790066-3790086-3790345-3790365	312	166	0.35	151	80	0.35
CR626927.1:3791546-3791559-3791747-3791760	606	0	0.0	220	0	0.0
CR626927.1:3793930-3793942-3794550-3794562	346	0	0.0	132	0	0.0
CR626927.1:3798793-3798811-3798854-3798872	378	0	0.0	193	1	0.01
CR626927.1:3801370-3801390-3801848-3801868	32	0	0.0	11	0	0.0
CR626927.1:3805439-3805450-3805750-3805761	2322	0	0.0	781	0	0.0
CR626927.1:3805961-3805974-3806535-3806548	1880	0	0.0	661	0	0.0
CR626927.1:3815799-3815811-3815987-3815999	1646	0	0.0	547	0	0.0
CR626927.1:3819581-3819595-3819758-3819772	844	0	0.0	300	0	0.0
CR626927.1:3821529-3821540-3821871-3821882	1408	0	0.0	503	0	0.0
CR626927.1:38236-38250-38288-38302	212	0	0.0	109	3	0.03
CR626927.1:3828464-3828478-3828572-3828586	1314	0	0.0	523	1	0.0
CR626927.1:3832595-3832606-3832846-3832857	34	0	0.0	14	0	0.0
CR626927.1:3834103-3834118-3834152-3834167	22	0	0.0	11	0	0.0
CR626927.1:3836552-3836565-3836791-3836804	152	0	0.0	50	0	0.0
CR626927.1:3839226-3839241-3839601-3839616	672	16	0.02	111	5	0.04
CR626927.1:383997-384008-384414-384425	480	0	0.0	166	0	0.0
CR626927.1:3840760-3840771-3841184-3841195	598	0	0.0	220	0	0.0
CR626927.1:3846934-3846947-3847594-3847607	2478	0	0.0	732	0	0.0
CR626927.1:3850030-3850041-3850111-3850122	364	0	0.0	205	3	0.01
CR626927.1:3850689-3850700-3850825-3850836	4102	0	0.0	2489	15	0.01
CR626927.1:3852554-3852565-3852746-3852757	1366414	42	0.0	584170	60	0.0
CR626927.1:3856283-3856294-3856814-3856825	9630	0	0.0	4208	0	0.0
CR626927.1:3857535-3857546-3858243-3858254	470	0	0.0	32	0	0.0
CR626927.1:3861398-3861411-3861482-3861495	740	0	0.0	376	7	0.02
CR626927.1:3866244-3866255-3866896-3866907	566	0	0.0	192	0	0.0
CR626927.1:3867690-3867702-3868368-3868380	6	0	0.0	1	0	0.0
CR626927.1:386954-386967-387437-387450	152	0	0.0	58	0	0.0
CR626927.1:3873395-3873408-3873754-3873767	16	0	0.0	5	0	0.0
CR626927.1:3873957-3873968-3874411-3874422	22	0	0.0	9	0	0.0
CR626927.1:3875086-3875099-3875534-3875547	90	0	0.0	28	0	0.0
CR626927.1:3876645-3876657-3877051-3877063	196	0	0.0	65	0	0.0
CR626927.1:3881385-3881398-3882070-3882083	86	0	0.0	29	0	0.0
CR626927.1:3882438-3882453-3882945-3882960	82	0	0.0	21	0	0.0
CR626927.1:3883497-3883508-3883936-3883947	126	0	0.0	31	0	0.0
CR626927.1:3884280-3884293-3884912-3884925	868	0	0.0	309	0	0.0
CR626927.1:3885898-3885909-3886411-3886422	812	0	0.0	285	0	0.0
CR626927.1:3886492-3886505-3886788-3886801	2346	0	0.0	786	0	0.0
CR626927.1:3891004-3891015-3891715-3891726	6198	0	0.0	1927	0	0.0
CR626927.1:3892330-3892341-3893019-3893030	11778	0	0.0	4932	0	0.0
CR626927.1:3893808-3893822-3894264-3894278	124	0	0.0	44	0	0.0
CR626927.1:3897095-3897108-3897371-3897384	174	0	0.0	59	0	0.0
CR626927.1:3897539-3897550-3897891-3897902	148	0	0.0	59	0	0.0
CR626927.1:3902446-3902459-3902567-3902580	34	0	0.0	15	0	0.0
