ID	Pe_F	Pe_R	Pe_ratio	Span_F	Span_R	Span_ratio
CR626927.1:2994350-2994362-2994528-2994540	0	0	NA	0	0	NA
CR626927.1:2996372-2996383-2996544-2996555	0	0	NA	0	0	NA
CR626927.1:2996830-2996857-2996892-2996919	0	0	NA	0	0	NA
CR626927.1:3000598-3000609-3000843-3000854	0	0	NA	0	0	NA
CR626927.1:3002698-3002711-3002841-3002854	0	0	NA	0	0	NA
CR626927.1:3003334-3003351-3003679-3003696	0	0	NA	0	0	NA
CR626927.1:3007450-3007462-3008083-3008095	0	0	NA	0	0	NA
CR626927.1:301427-301440-301941-301954	0	0	NA	0	0	NA
CR626927.1:3019525-3019536-3020109-3020120	0	0	NA	0	0	NA
CR626927.1:3021060-3021073-3021205-3021218	0	0	NA	0	0	NA
CR626927.1:3025031-3025042-3025579-3025590	0	0	NA	0	0	NA
CR626927.1:3027096-3027109-3027215-3027228	0	0	NA	0	0	NA
CR626927.1:303102-303115-303462-303475	0	0	NA	0	0	NA
CR626927.1:3031888-3031902-3032295-3032309	0	0	NA	0	0	NA
CR626927.1:3032389-3032408-3032576-3032595	0	0	NA	0	0	NA
CR626927.1:3033078-3033096-3033146-3033164	0	0	NA	0	0	NA
CR626927.1:3039171-3039184-3039873-3039886	0	0	NA	0	0	NA
CR626927.1:3044675-3044688-3044796-3044809	0	0	NA	0	0	NA
CR626927.1:3045183-3045197-3045487-3045501	0	0	NA	0	0	NA
CR626927.1:3045684-3045697-3045777-3045790	0	0	NA	0	0	NA
CR626927.1:3049089-3049100-3049286-3049297	0	0	NA	0	0	NA
CR626927.1:3050300-3050312-3050627-3050639	0	0	NA	0	0	NA
CR626927.1:3057160-3057174-3057779-3057793	0	0	NA	0	0	NA
CR626927.1:3059159-3059170-3059319-3059330	0	0	NA	0	0	NA
CR626927.1:3062844-3062858-3063419-3063433	0	0	NA	0	0	NA
CR626927.1:3068925-3068938-3069450-3069463	0	0	NA	0	0	NA
CR626927.1:3072086-3072100-3072321-3072335	0	0	NA	0	0	NA
CR626927.1:3072635-3072646-3072790-3072801	0	0	NA	0	0	NA
CR626927.1:3073185-3073198-3073749-3073762	0	0	NA	0	0	NA
CR626927.1:3074256-3074270-3074431-3074445	0	0	NA	0	0	NA
CR626927.1:3087672-3087684-3088216-3088228	0	0	NA	0	0	NA
CR626927.1:3091531-3091544-3091606-3091619	0	0	NA	0	0	NA
CR626927.1:3096690-3096701-3097313-3097324	0	0	NA	0	0	NA
CR626927.1:3100341-3100354-3100611-3100624	0	0	NA	0	0	NA
CR626927.1:3104508-3104524-3104574-3104590	0	0	NA	0	0	NA
CR626927.1:3106107-3106120-3106185-3106198	0	0	NA	0	0	NA
CR626927.1:3109939-3109953-3110339-3110353	0	0	NA	0	0	NA
CR626927.1:3110842-3110878-3110981-3111017	0	0	NA	0	0	NA
CR626927.1:3112623-3112657-3112899-3112933	0	0	NA	0	0	NA
CR626927.1:3115458-3115469-3115866-3115877	0	0	NA	0	0	NA
CR626927.1:311548-311562-311823-311837	0	0	NA	0	0	NA
CR626927.1:3116122-3116147-3116193-3116218	0	0	NA	0	0	NA
CR626927.1:3118695-3118727-3118766-3118798	0	0	NA	0	0	NA
CR626927.1:3120312-3120333-3120387-3120408	0	0	NA	0	0	NA
CR626927.1:3121694-3121706-3121807-3121819	0	0	NA	0	0	NA
CR626927.1:312250-312264-312428-312442	0	0	NA	0	0	NA
CR626927.1:3122722-3122734-3123229-3123241	0	0	NA	0	0	NA
CR626927.1:3125674-3125686-3125757-3125769	0	0	NA	0	0	NA
CR626927.1:3125879-3125890-3125939-3125950	0	0	NA	0	0	NA
CR626927.1:3126604-3126615-3126789-3126800	0	0	NA	0	0	NA
CR626927.1:3130036-3130047-3130360-3130371	0	0	NA	0	0	NA
CR626927.1:3132896-3132909-3133337-3133350	0	0	NA	0	0	NA
CR626927.1:3136095-3136108-3136738-3136751	0	0	NA	0	0	NA
CR626927.1:3137519-3137530-3137856-3137867	0	0	NA	0	0	NA
CR626927.1:314462-314475-314704-314717	0	0	NA	0	0	NA
CR626927.1:3144907-3144920-3144989-3145002	0	0	NA	0	0	NA
CR626927.1:3145893-3145904-3146362-3146373	0	0	NA	0	0	NA
CR626927.1:3146437-3146449-3146851-3146863	0	0	NA	0	0	NA
CR626927.1:3147054-3147066-3147229-3147241	0	0	NA	0	0	NA
CR626927.1:3149555-3149567-3149942-3149954	0	0	NA	0	0	NA
CR626927.1:315535-315552-315604-315621	0	0	NA	0	0	NA
CR626927.1:3162670-3162681-3162930-3162941	0	0	NA	0	0	NA
CR626927.1:316807-316820-317025-317038	0	0	NA	0	0	NA
CR626927.1:3174054-3174065-3174705-3174716	0	0	NA	0	0	NA
CR626927.1:3176600-3176614-3177252-3177266	0	0	NA	0	0	NA
CR626927.1:3177601-3177612-3177873-3177884	0	0	NA	0	0	NA
CR626927.1:3178388-3178399-3178865-3178876	0	0	NA	0	0	NA
CR626927.1:3186651-3186665-3187168-3187182	0	0	NA	0	0	NA
CR626927.1:3188697-3188711-3188770-3188784	0	0	NA	0	0	NA
CR626927.1:3188931-3188942-3189468-3189479	0	0	NA	0	0	NA
CR626927.1:3197065-3197076-3197370-3197381	0	0	NA	0	0	NA
CR626927.1:3198441-3198454-3198607-3198620	0	0	NA	0	0	NA
CR626927.1:3201013-3201025-3201332-3201344	0	0	NA	0	0	NA
CR626927.1:3201553-3201564-3201639-3201650	0	0	NA	0	0	NA
CR626927.1:3203415-3203426-3203607-3203618	0	0	NA	0	0	NA
CR626927.1:3207145-3207156-3207678-3207689	0	0	NA	0	0	NA
CR626927.1:3212159-3212172-3212526-3212539	0	0	NA	0	0	NA
CR626927.1:3216993-3217008-3217095-3217110	0	0	NA	0	0	NA
CR626927.1:321841-321852-322018-322029	0	0	NA	0	0	NA
CR626927.1:3218893-3218910-3218958-3218975	0	0	NA	0	0	NA
CR626927.1:3219485-3219498-3220018-3220031	0	0	NA	0	0	NA
CR626927.1:3221222-3221233-3221560-3221571	0	0	NA	0	0	NA
CR626927.1:3222831-3222866-3222993-3223028	0	0	NA	0	0	NA
CR626927.1:3223885-3223898-3223964-3223977	0	0	NA	0	0	NA
CR626927.1:3224074-3224088-3224207-3224221	0	0	NA	0	0	NA
CR626927.1:3224865-3224881-3224947-3224963	0	0	NA	0	0	NA
CR626927.1:3230428-3230444-3230538-3230554	0	0	NA	0	0	NA
CR626927.1:32322-32333-32957-32968	0	0	NA	0	0	NA
CR626927.1:3233108-3233127-3233699-3233718	0	0	NA	0	0	NA
CR626927.1:3234739-3234758-3234799-3234818	0	0	NA	0	0	NA
CR626927.1:3234948-3234959-3235482-3235493	0	0	NA	0	0	NA
CR626927.1:3238171-3238182-3238777-3238788	0	0	NA	0	0	NA
CR626927.1:3238802-3238815-3239183-3239196	0	0	NA	0	0	NA
CR626927.1:3239703-3239732-3240047-3240076	0	0	NA	0	0	NA
CR626927.1:3241596-3241612-3241650-3241666	0	0	NA	0	0	NA
CR626927.1:3245633-3245653-3245753-3245773	0	0	NA	0	0	NA
CR626927.1:3246702-3246722-3246760-3246780	0	0	NA	0	0	NA
CR626927.1:3254003-3254014-3254192-3254203	0	0	NA	0	0	NA
CR626927.1:3255152-3255165-3255738-3255751	0	0	NA	0	0	NA
CR626927.1:3256037-3256050-3256762-3256775	0	0	NA	0	0	NA
CR626927.1:3257771-3257785-3257877-3257891	0	0	NA	0	0	NA
CR626927.1:3258646-3258660-3259101-3259115	0	0	NA	0	0	NA
CR626927.1:3260691-3260705-3261295-3261309	0	0	NA	0	0	NA
CR626927.1:3261683-3261696-3262264-3262277	0	0	NA	0	0	NA
CR626927.1:3262385-3262398-3262549-3262562	0	0	NA	0	0	NA
CR626927.1:3263636-3263652-3263992-3264008	0	0	NA	0	0	NA
CR626927.1:3267198-3267211-3267287-3267300	0	0	NA	0	0	NA
CR626927.1:3268188-3268199-3268489-3268500	0	0	NA	0	0	NA
CR626927.1:327379-327394-327512-327527	0	0	NA	0	0	NA
CR626927.1:3274378-3274391-3274601-3274614	0	0	NA	0	0	NA
CR626927.1:3275305-3275318-3275931-3275944	0	0	NA	0	0	NA
CR626927.1:3276964-3276975-3277465-3277476	0	0	NA	0	0	NA
CR626927.1:3277479-3277490-3278199-3278210	0	0	NA	0	0	NA
CR626927.1:3284477-3284494-3284680-3284697	0	0	NA	0	0	NA
CR626927.1:3286300-3286313-3286387-3286400	0	0	NA	0	0	NA
CR626927.1:3288217-3288236-3288294-3288313	0	0	NA	0	0	NA
CR626927.1:3290021-3290035-3290591-3290605	0	0	NA	0	0	NA
CR626927.1:3292282-3292293-3293015-3293026	0	0	NA	0	0	NA
CR626927.1:3295213-3295226-3295913-3295926	0	0	NA	0	0	NA
CR626927.1:3297073-3297086-3297782-3297795	0	0	NA	0	0	NA
CR626927.1:3301447-3301458-3301737-3301748	0	0	NA	0	0	NA
CR626927.1:3305500-3305513-3306069-3306082	0	0	NA	0	0	NA
CR626927.1:3308517-3308529-3308805-3308817	0	0	NA	0	0	NA
CR626927.1:3311442-3311455-3311925-3311938	0	0	NA	0	0	NA
CR626927.1:3313515-3313529-3313572-3313586	0	0	NA	0	0	NA
CR626927.1:3318927-3318942-3319327-3319342	0	0	NA	0	0	NA
CR626927.1:3319592-3319603-3320269-3320280	0	0	NA	0	0	NA
CR626927.1:3321224-3321238-3321842-3321856	0	0	NA	0	0	NA
CR626927.1:3327666-3327677-3328014-3328025	0	0	NA	0	0	NA
CR626927.1:3328215-3328226-3328259-3328270	0	0	NA	0	0	NA
CR626927.1:3331538-3331551-3332120-3332133	0	0	NA	0	0	NA
CR626927.1:333209-333222-333935-333948	0	0	NA	0	0	NA
CR626927.1:3334789-3334812-3334869-3334892	0	0	NA	0	0	NA
CR626927.1:3339259-3339272-3339706-3339719	0	0	NA	0	0	NA
CR626927.1:3341781-3341802-3342068-3342089	0	0	NA	0	0	NA
CR626927.1:3344093-3344106-3344565-3344578	0	0	NA	0	0	NA
CR626927.1:3349336-3349363-3349414-3349441	0	0	NA	0	0	NA
CR626927.1:3351893-3351904-3352242-3352253	0	0	NA	0	0	NA
CR626927.1:3364632-3364645-3364947-3364960	0	0	NA	0	0	NA
CR626927.1:3368248-3368262-3368767-3368781	0	0	NA	0	0	NA
CR626927.1:3375984-3375997-3376719-3376732	0	0	NA	0	0	NA
CR626927.1:3377020-3377031-3377390-3377401	0	0	NA	0	0	NA
CR626927.1:3378827-3378840-3379400-3379413	0	0	NA	0	0	NA
CR626927.1:3380020-3380033-3380339-3380352	0	0	NA	0	0	NA
CR626927.1:3380428-3380439-3380857-3380868	0	0	NA	0	0	NA
CR626927.1:3381604-3381615-3381654-3381665	0	0	NA	0	0	NA
CR626927.1:3383509-3383520-3383748-3383759	0	0	NA	0	0	NA
CR626927.1:3394539-3394552-3394858-3394871	0	0	NA	0	0	NA
CR626927.1:33962-33973-34644-34655	0	0	NA	0	0	NA
CR626927.1:3399045-3399056-3399402-3399413	0	0	NA	0	0	NA
CR626927.1:3401664-3401675-3402265-3402276	0	0	NA	0	0	NA
CR626927.1:3404052-3404081-3404197-3404226	0	0	NA	0	0	NA
CR626927.1:3406826-3406843-3406906-3406923	0	0	NA	0	0	NA
CR626927.1:3409217-3409230-3409731-3409744	0	0	NA	0	0	NA
CR626927.1:3410375-3410386-3410458-3410469	0	0	NA	0	0	NA
CR626927.1:3415682-3415695-3415736-3415749	0	0	NA	0	0	NA
CR626927.1:3415884-3415897-3416127-3416140	0	0	NA	0	0	NA
CR626927.1:341921-341951-342409-342439	0	0	NA	0	0	NA
CR626927.1:3420199-3420214-3420307-3420322	0	0	NA	0	0	NA
CR626927.1:3420743-3420759-3421201-3421217	0	0	NA	0	0	NA
CR626927.1:3422974-3422985-3423348-3423359	0	0	NA	0	0	NA
CR626927.1:3424658-3424670-3425172-3425184	0	0	NA	0	0	NA
CR626927.1:342711-342724-342842-342855	0	0	NA	0	0	NA
CR626927.1:3428779-3428792-3428975-3428988	0	0	NA	0	0	NA
CR626927.1:3429083-3429096-3429455-3429468	0	0	NA	0	0	NA
CR626927.1:3430711-3430722-3431148-3431159	0	0	NA	0	0	NA
CR626927.1:3432043-3432054-3432164-3432175	0	0	NA	0	0	NA
CR626927.1:3433480-3433500-3433579-3433599	0	0	NA	0	0	NA
CR626927.1:3440177-3440188-3440730-3440741	0	0	NA	0	0	NA
CR626927.1:3442934-3442947-3443334-3443347	0	0	NA	0	0	NA
CR626927.1:3443548-3443559-3444017-3444028	0	0	NA	0	0	NA
CR626927.1:3452017-3452047-3452082-3452112	0	0	NA	0	0	NA
CR626927.1:3454255-3454269-3454781-3454795	0	0	NA	0	0	NA
CR626927.1:345508-345522-345661-345675	0	0	NA	0	0	NA
CR626927.1:3455639-3455652-3456067-3456080	0	0	NA	0	0	NA
CR626927.1:3456153-3456164-3456661-3456672	0	0	NA	0	0	NA
CR626927.1:3456684-3456695-3457378-3457389	0	0	NA	0	0	NA
CR626927.1:3461777-3461789-3462102-3462114	0	0	NA	0	0	NA
CR626927.1:3466133-3466164-3466220-3466251	0	0	NA	0	0	NA
CR626927.1:3470377-3470388-3470572-3470583	0	0	NA	0	0	NA
CR626927.1:3470721-3470734-3471064-3471077	0	0	NA	0	0	NA
CR626927.1:3475120-3475133-3475659-3475672	0	0	NA	0	0	NA
CR626927.1:3476155-3476168-3476784-3476797	0	0	NA	0	0	NA
CR626927.1:3482434-3482445-3483001-3483012	0	0	NA	0	0	NA
CR626927.1:3484780-3484794-3485033-3485047	0	0	NA	0	0	NA
CR626927.1:3487710-3487723-3488150-3488163	0	0	NA	0	0	NA
CR626927.1:3489246-3489260-3489416-3489430	0	0	NA	0	0	NA
CR626927.1:3490906-3490917-3491618-3491629	0	0	NA	0	0	NA
CR626927.1:3492292-3492306-3492772-3492786	0	0	NA	0	0	NA
CR626927.1:3495076-3495090-3495142-3495156	0	0	NA	0	0	NA
CR626927.1:3496874-3496885-3497273-3497284	0	0	NA	0	0	NA
CR626927.1:3502460-3502473-3502685-3502698	0	0	NA	0	0	NA
CR626927.1:3506686-3506699-3507219-3507232	0	0	NA	0	0	NA
CR626927.1:3507598-3507611-3507972-3507985	0	0	NA	0	0	NA
CR626927.1:3512760-3512773-3513311-3513324	0	0	NA	0	0	NA
CR626927.1:3517507-3517520-3517598-3517611	0	0	NA	0	0	NA
CR626927.1:3522833-3522847-3523441-3523455	0	0	NA	0	0	NA
CR626927.1:3524516-3524529-3524601-3524614	0	0	NA	0	0	NA
CR626927.1:3526692-3526705-3526814-3526827	0	0	NA	0	0	NA
CR626927.1:353153-353166-353500-353513	0	0	NA	0	0	NA
CR626927.1:3532579-3532592-3532982-3532995	0	0	NA	0	0	NA
CR626927.1:3537386-3537400-3537477-3537491	0	0	NA	0	0	NA
CR626927.1:3539260-3539273-3539335-3539348	0	0	NA	0	0	NA
CR626927.1:3542873-3542887-3543052-3543066	0	0	NA	0	0	NA
CR626927.1:354297-354310-354920-354933	0	0	NA	0	0	NA
CR626927.1:3544276-3544295-3544601-3544620	0	0	NA	0	0	NA
CR626927.1:3546601-3546614-3546749-3546762	0	0	NA	0	0	NA
CR626927.1:3546990-3547003-3547243-3547256	0	0	NA	0	0	NA
CR626927.1:3547600-3547613-3548075-3548088	0	0	NA	0	0	NA
CR626927.1:3554133-3554144-3554374-3554385	0	0	NA	0	0	NA
CR626927.1:355459-355472-356033-356046	0	0	NA	0	0	NA
CR626927.1:3554851-3554865-3555341-3555355	0	0	NA	0	0	NA
CR626927.1:356600-356611-356939-356950	0	0	NA	0	0	NA
CR626927.1:3570324-3570335-3570405-3570416	0	0	NA	0	0	NA
CR626927.1:35710-35721-36154-36165	0	0	NA	0	0	NA
CR626927.1:3575025-3575038-3575707-3575720	0	0	NA	0	0	NA
CR626927.1:3575745-3575758-3575809-3575822	0	0	NA	0	0	NA
CR626927.1:3582566-3582578-3582680-3582692	0	0	NA	0	0	NA
CR626927.1:3583003-3583016-3583102-3583115	0	0	NA	0	0	NA
CR626927.1:3584069-3584083-3584202-3584216	0	0	NA	0	0	NA
CR626927.1:3587161-3587175-3587825-3587839	0	0	NA	0	0	NA
CR626927.1:3596632-3596663-3596696-3596727	0	0	NA	0	0	NA
CR626927.1:3599766-3599779-3600286-3600299	0	0	NA	0	0	NA
CR626927.1:3600761-3600772-3600888-3600899	0	0	NA	0	0	NA
CR626927.1:3605626-3605640-3605708-3605722	0	0	NA	0	0	NA
CR626927.1:3605918-3605930-3606085-3606097	0	0	NA	0	0	NA
CR626927.1:3607518-3607529-3608253-3608264	0	0	NA	0	0	NA
CR626927.1:3608682-3608695-3609212-3609225	0	0	NA	0	0	NA
CR626927.1:3611009-3611020-3611194-3611205	0	0	NA	0	0	NA
CR626927.1:3612613-3612626-3613003-3613016	0	0	NA	0	0	NA
CR626927.1:3618169-3618187-3618248-3618266	0	0	NA	0	0	NA
CR626927.1:3619008-3619019-3619626-3619637	0	0	NA	0	0	NA
CR626927.1:3619727-3619738-3619917-3619928	0	0	NA	0	0	NA
CR626927.1:3629781-3629794-3629952-3629965	0	0	NA	0	0	NA
CR626927.1:3633389-3633402-3633439-3633452	0	0	NA	0	0	NA
CR626927.1:3634501-3634514-3634699-3634712	0	0	NA	0	0	NA
CR626927.1:3638099-3638112-3638607-3638620	0	0	NA	0	0	NA
CR626927.1:363906-363919-364472-364485	0	0	NA	0	0	NA
CR626927.1:3640630-3640643-3641034-3641047	0	0	NA	0	0	NA
CR626927.1:3643013-3643027-3643234-3643248	0	0	NA	0	0	NA
CR626927.1:3645251-3645264-3645297-3645310	0	0	NA	0	0	NA
CR626927.1:364785-364798-365100-365113	0	0	NA	0	0	NA
CR626927.1:3648625-3648638-3649264-3649277	0	0	NA	0	0	NA
CR626927.1:3657515-3657528-3658193-3658206	0	0	NA	0	0	NA
CR626927.1:365847-365858-366526-366537	0	0	NA	0	0	NA
CR626927.1:3666855-3666866-3666948-3666959	0	0	NA	0	0	NA
CR626927.1:3670848-3670861-3671035-3671048	0	0	NA	0	0	NA
CR626927.1:3673940-3673951-3674461-3674472	0	0	NA	0	0	NA
CR626927.1:3680553-3680583-3680615-3680645	0	0	NA	0	0	NA
CR626927.1:3693258-3693271-3693384-3693397	0	0	NA	0	0	NA
CR626927.1:3694181-3694192-3694648-3694659	0	0	NA	0	0	NA
CR626927.1:3695762-3695779-3695839-3695856	0	0	NA	0	0	NA
CR626927.1:3699509-3699523-3700139-3700153	0	0	NA	0	0	NA
CR626927.1:3700391-3700409-3700495-3700513	0	0	NA	0	0	NA
CR626927.1:3702817-3702849-3702911-3702943	0	0	NA	0	0	NA
CR626927.1:3704466-3704477-3704855-3704866	0	0	NA	0	0	NA
CR626927.1:3706826-3706839-3707403-3707416	0	0	NA	0	0	NA
CR626927.1:3710158-3710169-3710606-3710617	0	0	NA	0	0	NA
CR626927.1:3714231-3714259-3714297-3714325	0	0	NA	0	0	NA
CR626927.1:3717716-3717729-3717775-3717788	0	0	NA	0	0	NA
CR626927.1:3724745-3724758-3725107-3725120	0	0	NA	0	0	NA
CR626927.1:372709-372720-373042-373053	0	0	NA	0	0	NA
CR626927.1:3728063-3728079-3728390-3728406	0	0	NA	0	0	NA
CR626927.1:3733125-3733136-3733329-3733340	0	0	NA	0	0	NA
CR626927.1:3733682-3733693-3733854-3733865	0	0	NA	0	0	NA
CR626927.1:3733977-3733988-3734686-3734697	0	0	NA	0	0	NA
CR626927.1:373788-373801-373952-373965	0	0	NA	0	0	NA
CR626927.1:3740653-3740666-3740738-3740751	0	0	NA	0	0	NA
CR626927.1:3742572-3742583-3742833-3742844	0	0	NA	0	0	NA
CR626927.1:3744726-3744739-3745278-3745291	0	0	NA	0	0	NA
CR626927.1:3746506-3746519-3747061-3747074	0	0	NA	0	0	NA
CR626927.1:3747306-3747319-3747901-3747914	0	0	NA	0	0	NA
CR626927.1:3751165-3751181-3751231-3751247	0	0	NA	0	0	NA
CR626927.1:3753004-3753017-3753652-3753665	0	0	NA	0	0	NA
CR626927.1:3755962-3755976-3756557-3756571	0	0	NA	0	0	NA
CR626927.1:375643-375666-375712-375735	0	0	NA	0	0	NA
CR626927.1:3756678-3756692-3757302-3757316	0	0	NA	0	0	NA
CR626927.1:3758918-3758931-3759280-3759293	0	0	NA	0	0	NA
CR626927.1:3760949-3760960-3761475-3761486	0	0	NA	0	0	NA
CR626927.1:376451-376464-377043-377056	0	0	NA	0	0	NA
CR626927.1:3773579-3773597-3773648-3773666	0	0	NA	0	0	NA
CR626927.1:3776398-3776411-3776890-3776903	0	0	NA	0	0	NA
CR626927.1:3782277-3782288-3782358-3782369	0	0	NA	0	0	NA
CR626927.1:3784042-3784055-3784391-3784404	0	0	NA	0	0	NA
CR626927.1:3784681-3784704-3784763-3784786	0	0	NA	0	0	NA
CR626927.1:3790066-3790086-3790345-3790365	0	0	NA	0	0	NA
CR626927.1:3791546-3791559-3791747-3791760	0	0	NA	0	0	NA
CR626927.1:3793930-3793942-3794550-3794562	0	0	NA	0	0	NA
CR626927.1:3798793-3798811-3798854-3798872	0	0	NA	0	0	NA
CR626927.1:3801370-3801390-3801848-3801868	0	0	NA	0	0	NA
CR626927.1:3805439-3805450-3805750-3805761	0	0	NA	0	0	NA
CR626927.1:3805961-3805974-3806535-3806548	0	0	NA	0	0	NA
CR626927.1:3815799-3815811-3815987-3815999	0	0	NA	0	0	NA
CR626927.1:3819581-3819595-3819758-3819772	0	0	NA	0	0	NA
CR626927.1:3821529-3821540-3821871-3821882	0	0	NA	0	0	NA
CR626927.1:38236-38250-38288-38302	0	0	NA	0	0	NA
CR626927.1:3828464-3828478-3828572-3828586	0	0	NA	0	0	NA
CR626927.1:3832595-3832606-3832846-3832857	0	0	NA	0	0	NA
CR626927.1:3834103-3834118-3834152-3834167	0	0	NA	0	0	NA
CR626927.1:3836552-3836565-3836791-3836804	0	0	NA	0	0	NA
CR626927.1:3839226-3839241-3839601-3839616	0	0	NA	0	0	NA
CR626927.1:383997-384008-384414-384425	0	0	NA	0	0	NA
CR626927.1:3840760-3840771-3841184-3841195	0	0	NA	0	0	NA
CR626927.1:3846934-3846947-3847594-3847607	0	0	NA	0	0	NA
CR626927.1:3850030-3850041-3850111-3850122	0	0	NA	0	0	NA
CR626927.1:3850689-3850700-3850825-3850836	0	0	NA	0	0	NA
CR626927.1:3852554-3852565-3852746-3852757	0	0	NA	0	0	NA
CR626927.1:3856283-3856294-3856814-3856825	0	0	NA	0	0	NA
CR626927.1:3857535-3857546-3858243-3858254	0	0	NA	0	0	NA
CR626927.1:3861398-3861411-3861482-3861495	0	0	NA	0	0	NA
CR626927.1:3866244-3866255-3866896-3866907	0	0	NA	0	0	NA
CR626927.1:3867690-3867702-3868368-3868380	0	0	NA	0	0	NA
CR626927.1:386954-386967-387437-387450	0	0	NA	0	0	NA
CR626927.1:3870199-3870210-3870261-3870272	0	0	NA	0	0	NA
CR626927.1:3872623-3872636-3873112-3873125	0	0	NA	0	0	NA
CR626927.1:3873395-3873408-3873754-3873767	0	0	NA	0	0	NA
CR626927.1:3873957-3873968-3874411-3874422	0	0	NA	0	0	NA
CR626927.1:3875086-3875099-3875534-3875547	0	0	NA	0	0	NA
CR626927.1:3876645-3876657-3877051-3877063	0	0	NA	0	0	NA
CR626927.1:3881385-3881398-3882070-3882083	0	0	NA	0	0	NA
CR626927.1:3882438-3882453-3882945-3882960	0	0	NA	0	0	NA
CR626927.1:3883497-3883508-3883936-3883947	0	0	NA	0	0	NA
CR626927.1:3884280-3884293-3884912-3884925	0	0	NA	0	0	NA
CR626927.1:3885898-3885909-3886411-3886422	0	0	NA	0	0	NA
CR626927.1:3886492-3886505-3886788-3886801	0	0	NA	0	0	NA
CR626927.1:3891004-3891015-3891715-3891726	0	0	NA	0	0	NA
CR626927.1:3892330-3892341-3893019-3893030	0	0	NA	0	0	NA
CR626927.1:3893808-3893822-3894264-3894278	0	0	NA	0	0	NA
CR626927.1:3897095-3897108-3897371-3897384	0	0	NA	0	0	NA
CR626927.1:3897539-3897550-3897891-3897902	0	0	NA	0	0	NA
CR626927.1:3902446-3902459-3902567-3902580	0	0	NA	0	0	NA
CR626927.1:3905051-3905066-3905133-3905148	0	0	NA	0	0	NA
CR626927.1:3905493-3905506-3906102-3906115	0	0	NA	0	0	NA
CR626927.1:3908535-3908548-3908645-3908658	0	0	NA	0	0	NA
CR626927.1:3909651-3909665-3909854-3909868	0	0	NA	0	0	NA
CR626927.1:3919367-3919382-3919750-3919765	0	0	NA	0	0	NA
CR626927.1:3922290-3922304-3922825-3922839	0	0	NA	0	0	NA
CR626927.1:3923956-3923969-3924223-3924236	0	0	NA	0	0	NA
CR626927.1:3928571-3928584-3928659-3928672	0	0	NA	0	0	NA
CR626927.1:392870-392883-393353-393366	0	0	NA	0	0	NA
CR626927.1:3929597-3929608-3930080-3930091	0	0	NA	0	0	NA
CR626927.1:3931883-3931894-3932081-3932092	0	0	NA	0	0	NA
CR626927.1:3934375-3934390-3934591-3934606	0	0	NA	0	0	NA
CR626927.1:3941388-3941402-3942104-3942118	0	0	NA	0	0	NA
CR626927.1:3946160-3946175-3946216-3946231	0	0	NA	0	0	NA
CR626927.1:3948196-3948210-3948384-3948398	0	0	NA	0	0	NA
CR626927.1:3949650-3949663-3949998-3950011	0	0	NA	0	0	NA
CR626927.1:3951317-3951328-3951942-3951953	0	0	NA	0	0	NA
CR626927.1:3957230-3957241-3957954-3957965	0	0	NA	0	0	NA
CR626927.1:3959273-3959286-3959950-3959963	0	0	NA	0	0	NA
CR626927.1:3962428-3962439-3963136-3963147	0	0	NA	0	0	NA
CR626927.1:3965399-3965412-3965796-3965809	0	0	NA	0	0	NA
CR626927.1:3969641-3969652-3969757-3969768	0	0	NA	0	0	NA
CR626927.1:3969973-3969984-3970115-3970126	0	0	NA	0	0	NA
CR626927.1:3970508-3970519-3970715-3970726	0	0	NA	0	0	NA
CR626927.1:3973455-3973468-3973718-3973731	0	0	NA	0	0	NA
CR626927.1:3978743-3978754-3979108-3979119	0	0	NA	0	0	NA
CR626927.1:3981141-3981154-3981504-3981517	0	0	NA	0	0	NA
CR626927.1:3983640-3983652-3983996-3984008	0	0	NA	0	0	NA
CR626927.1:398696-398707-398915-398926	0	0	NA	0	0	NA
CR626927.1:3988291-3988310-3988949-3988968	0	0	NA	0	0	NA
CR626927.1:3995351-3995365-3995683-3995697	0	0	NA	0	0	NA
CR626927.1:3997483-3997497-3997733-3997747	0	0	NA	0	0	NA
CR626927.1:3998599-3998611-3999270-3999282	0	0	NA	0	0	NA
CR626927.1:4001905-4001920-4002238-4002253	0	0	NA	0	0	NA
CR626927.1:4004449-4004462-4004804-4004817	0	0	NA	0	0	NA
CR626927.1:4011375-4011390-4011421-4011436	0	0	NA	0	0	NA
CR626927.1:401578-401591-402045-402058	0	0	NA	0	0	NA
CR626927.1:4020429-4020443-4021003-4021017	0	0	NA	0	0	NA
CR626927.1:4024171-4024182-4024507-4024518	0	0	NA	0	0	NA
CR626927.1:4027332-4027347-4027732-4027747	0	0	NA	0	0	NA
CR626927.1:4034049-4034061-4034291-4034303	0	0	NA	0	0	NA
CR626927.1:4034440-4034451-4034962-4034973	0	0	NA	0	0	NA
CR626927.1:4036347-4036361-4036392-4036406	0	0	NA	0	0	NA
CR626927.1:4036824-4036839-4036979-4036994	0	0	NA	0	0	NA
CR626927.1:4039607-4039618-4039692-4039703	0	0	NA	0	0	NA
CR626927.1:4039910-4039924-4039957-4039971	0	0	NA	0	0	NA
CR626927.1:4041458-4041472-4041868-4041882	0	0	NA	0	0	NA
CR626927.1:4043152-4043165-4043300-4043313	0	0	NA	0	0	NA
CR626927.1:4046362-4046373-4046835-4046846	0	0	NA	0	0	NA
